TITLE = "Case 2: an solenoidal error in grad P"
VARIABLES="X" "Y" "DuDt" "DvDt" "PReal"
0.305 0.555 2.1568236350509182 -1.8482288803852012 -8.539853851852186e-09
0.305 0.56 2.168230440552189 -2.0045899438843575 0.010386143713765256
0.305 0.5650000000000001 2.178983287658354 -2.15303980695485 0.021491522558517107
0.305 0.5700000000000001 2.189039739795841 -2.2929926058274055 0.03327230013916094
0.305 0.5750000000000001 2.198360108743774 -2.4238960107620677 0.0456819831102972
0.305 0.58 2.20690761126524 -2.5452334058412514 0.05867159612435352
0.305 0.585 2.2146485142739207 -2.6565259278166993 0.07218987511490217
0.305 0.59 2.2215522679631645 -2.7573343559638666 0.08618346961250065
0.305 0.595 2.2275916263721145 -2.847260845485417 0.10059715329461602
0.305 0.6 2.232742754913063 -2.9259504976228166 0.11537404193868032
0.305 0.605 2.2369853244356808 -2.9930927602795543 0.13045581791812305
0.305 0.61 2.240302591456877 -3.0484226536283425 0.14578296035539112
0.305 0.615 2.2426814642396815 -3.091721815865403 0.16129498002365272
0.305 0.62 2.2441125544603437 -3.1228193649847222 0.17693065807013322
0.305 0.625 2.244590214259759 -3.1415925731712284 0.19262828761894907
0.305 0.63 2.244112558532985 -3.1479673511514017 0.20832591729994915
0.305 0.635 2.242681472368891 -3.141918540589769 0.22396159574246005
0.305 0.64 2.2403026036105724 -3.1234700133773656 0.23947361606903564
0.305 0.645 2.236985340565897 -3.092694577420285 0.2548007594243024
0.305 0.65 2.2327427749561424 -3.049713689300148 0.2698825365778067
0.305 0.655 2.227591650248955 -2.99469697494048 0.28465942664736166
0.305 0.66 2.2215522955795355 -2.927861560170707 0.2990731120007707
0.305 0.665 2.214648545520833 -2.849471213829734 0.3130667084088704
0.305 0.67 2.2069076460193764 -2.7598353067908765 0.32658498954158716
0.305 0.675 2.1983601468679757 -2.659307591016397 0.33957460492102565
0.305 0.68 2.1890397811396496 -2.548284803460184 0.35198429047142193
0.305 0.685 2.1789833320586034 -2.427205100328292 0.36376507083502496
0.305 0.6900000000000001 2.1682304878336525 -2.296546327876631 0.37487045265545194
0.305 0.6950000000000001 2.1568236850269975 -2.1568241365701697 0.3852566080657184
0.305 0.7000000000000001 2.1448079410765084 -2.0085899460461842 0.3948825476568015
0.305 0.705 2.13223067663247 -1.8524287689129688 0.40371028224410394
0.305 0.71 2.1191415284099437 -1.6889569019723847 0.41170497279340657
0.305 0.715 2.105592153295339 -1.5188194939780564 0.41883506791461383
0.305 0.72 2.0916360244802896 -1.342687999528049 0.4250724283806726
0.305 0.725 2.0773282204274013 -1.1612575291404297 0.43039243818024164
0.305 0.73 2.06272520750073 -0.9752441059696906 0.43477410166583974
0.305 0.735 2.0478846171188505 -0.7853818399906052 0.43820012641407047
0.305 0.74 2.032865018309982 -0.5924200308016193 0.4406569914709155
0.305 0.745 2.0177256865667994 -0.3971202104817648 0.4421350007127611
0.305 0.75 2.002526369913152 -0.20025313817155682 0.44262832111256667
0.305 0.755 1.9873270531059197 -0.00259575823890118 0.4421350057601574
0.305 0.76 1.9721877209025864 0.19507186596529053 0.44065700154578846
0.305 0.765 1.9571681213288188 0.3919696306606316 0.4382001414766591
0.305 0.77 1.94232752988031 0.5873204703504037 0.4347741216566988
0.305 0.775 1.927724515589489 0.7803534245439542 0.4303924630204765
0.305 0.78 1.9134167098803136 0.9703066803854258 0.4250724579722501
0.305 0.785 1.899460579123377 1.156430579180978 0.41883510214074954
0.305 0.79 1.8859112017889488 1.3379905749590315 0.4117050115190256
0.305 0.795 1.8728220510774225 1.5142701333875606 0.40371032531637396
0.305 0.8 1.860244783885031 1.6845735596076437 0.39488259490573563
0.305 0.805 1.848229036937683 1.848228743823143 0.38525665930484726
0.305 0.81 1.836822230897489 2.004589813810939 0.3748705076825576
0.305 0.8150000000000001 1.8260693832150812 2.1530396838834065 0.36376512943294087
0.305 0.8200000000000001 1.8160129304663055 2.292992490243648 0.3519843524088888
0.305 0.8250000000000001 1.8066925608744517 2.42389590312215 0.33957466995360464
0.305 0.8300000000000001 1.7981450576789726 2.5452333065699784 0.3265850574126248
0.305 0.835 1.7904041539688476 2.656525837305847 0.3130667788505103
0.305 0.84 1.7835003995534955 2.757334274570644 0.299073184735012
0.305 0.845 1.7774610403966395 2.8472607735310453 0.28465950138715546
0.305 0.85 1.7723099110889382 2.9259504353912664 0.26988261302818917
0.305 0.855 1.7680673407837484 2.9930927080164254 0.25480083728355885
0.305 0.86 1.764750072967248 3.048422611539891 0.2394736950298912
0.305 0.865 1.7623711993795463 3.0917217841177362 0.22396167549329227
0.305 0.87 1.7609401083475702 3.122819343703132 0.20832599752601796
0.305 0.875 1.7604624477336266 3.1415925624397047 0.19262836800363883
0.305 0.88 1.7609401026458724 3.147967351012295 0.1769307382962021
0.305 0.885 1.762371187998653 3.1419185510436303 0.16129505977448572
0.305 0.89 1.7647500559520741 3.1234700343829367 0.14578303931624748
0.305 0.895 1.7680673182014452 3.092694608894667 0.1304558957773806
0.305 0.9 1.7723098830286275 3.0497137311191262 0.11537411838906413
0.305 0.905 1.7774610069690628 2.994697026939014 0.10059722803441117
0.305 0.91 1.7835003608905757 2.927861622143584 0.08618354234674391
0.305 0.915 1.79040411022317 2.849471285532373 0.07218994555654415
0.305 0.92 1.7981450090231816 2.759835387940299 0.05867166399539342
0.305 0.925 1.8066925075005695 2.659307681292344 0.04568204814287871
0.305 0.93 1.8160128725849742 2.5482849025063787 0.033272362076630535
0.305 0.935 1.8260693210547316 2.4272052077538473 0.021491581156436096
0.305 0.9400000000000001 1.83682216470344 2.2965464432575846 0.010386198740874208
0.305 0.9450000000000001 1.8482289669711718 2.1568242594511613 4.269927811328955e-08
0.305 0.9500000000000001 1.8602447104221842 2.008590075942262 -0.009625897556837348
0.305 0.9550000000000001 1.872821974408164 1.8524289053114882 -0.018453632840250644
0.305 0.96 1.8859111222158567 1.6889570443350526 -0.02644832411399481
0.305 0.965 1.89946049696049 1.5188196417430324 -0.03357841998511568
0.305 0.97 1.9134166254518916 1.3426881521121676 -0.03981578122360077
0.305 0.975 1.9277244292287326 1.1612576859415058 -0.04513579181506036
0.305 0.98 1.9423274419280452 0.9752442663689072 -0.04951745610888769
0.305 0.985 1.9571680321321527 0.7853820033549397 -0.0529434816784968
0.305 0.99 1.9721876308135375 0.5924201964863529 -0.05540034756662768
0.305 0.995 1.9873269624800287 0.39712037783301035 -0.05687835764638599
0.305 1.0 2.002526279108078 0.20025330652885526 -0.05737167888742434
0.31 0.0 2.1505679701552665 0.21505679701552666 -0.06775783177237879
0.31 0.005 2.1649477686217393 0.017370203423197228 -0.06726451389627133
0.31 0.01 2.179270816595105 -0.1803849424240145 -0.06578650716816406
0.31 0.015 2.19348058755052 -0.37742819133779915 -0.06332964460517684
0.31 0.02 2.2075210020157616 -0.5729819036617131 -0.059903622321081346
0.31 0.025 2.2213366488912807 -0.766274318259528 -0.05552196126017109
0.31 0.03 2.2348730041324876 -0.9565425983037468 -0.05020195383627318
0.31 0.035 2.2480766459312407 -1.1430358418439535 -0.0439645956874935
0.31 0.04 2.2608954655473066 -1.3250180452736553 -0.036834502816027875
0.31 0.045 2.2732788729577478 -1.5017710080001692 -0.02883981444005068
0.31 0.05 2.2851779965126235 -1.672597166854152 -0.020012081941080118
0.31 0.055 2.296545875809056 -1.836822349052648 -0.010386144345094162
0.31 0.06 2.3073376470224822 -1.9937984328509732 9.171184089939999e-09
0.31 0.065 2.3175107199636673 -2.142905905383055 0.01110538920620599
0.31 0.07 2.3270249461627164 -2.283556307595603 0.022886167900033644
0.31 0.075 2.3358427773167385 -2.415194556627073 0.03529585190287393
0.31 0.08 2.3439294134758395 -2.5373011364660503 0.04828546586308338
0.31 0.085 2.3512529403826212 -2.6493941482435357 0.06180374571049946
0.31 0.09 2.3577844554231686 -2.7510312120675566 0.07579734097229857
0.31 0.095 2.3634981816924614 -2.841811212894439 0.09021102532293143
0.31 0.1 2.368371569724037 -2.9213758835465726 0.10498791453719221
0.31 0.105 2.3723853864824305 -2.9894112186292445 0.12006969098625953
0.31 0.11 2.3755237912671743 -3.0456487137664285 0.1353968337907273
0.31 0.115 2.377774398228807 -3.0898664252648556 0.1509088537223147
0.31 0.12 2.3791283252501576 -3.1218898460243434 0.16654453192720736
0.31 0.125 2.3795802290000063 -3.1415925942375744 0.18224216152889705
0.31 0.13 2.3791283260207683 -3.1488969121613315 0.19793979115702356
0.31 0.135 2.3777743997669867 -3.1437739729907785 0.21357546944112238
0.31 0.14 2.3755237935668525 -3.1262439946256837 0.2290874895043725
0.31 0.145 2.3723853895345317 -3.0963761598796102 0.24441463249244
0.31 0.15 2.3683715735165163 -3.0542883434469634 0.25949640917631966
0.31 0.155 2.3634981862103506 -3.0001466467054447 0.27427329867567857
0.31 0.16 2.357784460648638 -2.934164742189817 0.2886869833605702
0.31 0.165 2.3512529462950487 -2.8566030303240573 0.30268057900446954
0.31 0.17 2.3439294200518916 -2.7677676117398855 0.3161988592803193
0.31 0.17500000000000002 2.335842784530462 -2.6680090792374536 0.32918847371360505
0.31 0.18 2.327024953985642 -2.557721134155783 0.3415981582322974
0.31 0.185 2.3175107283649217 -2.437339032613497 0.3533789374827168
0.31 0.19 2.30733765596891 -2.30733786775183 0.36448431811287374
0.31 0.195 2.2965458852653486 -2.1682306947591092 0.3748704722604815
0.31 0.2 2.2851780064414617 -2.020566506076391 0.3844964105214999
0.31 0.20500000000000002 2.2732788833199478 -1.8649280647751827 0.3933241437165812
0.31 0.21 2.2608954763019726 -1.7019296046579107 0.4013188328170001
0.31 0.215 2.248076657035929 -1.5322144061578036 0.4084489264383796
0.31 0.22 2.2348730155433736 -1.3564522576049993 0.41468628535958574
0.31 0.225 2.2213366605633302 -1.175336811878093 0.42000629357537406
0.31 0.23 2.2075210139029107 -0.9895828488732141 0.4243879554445136
0.31 0.23500000000000001 2.1934805996058557 -0.799923454594427 0.4278139785499875
0.31 0.24 2.1792708287710507 -0.6071071279982876 0.4302708419442607
0.31 0.245 2.1649477808702415 -0.4118948270105178 0.4317488495102807
0.31 0.25 2.150567982427986 -0.215056965372824 0.43224216822762085
0.31 0.255 2.136188183937296 -0.017370372171931575 0.4317488511927461
0.31 0.26 2.1218651358913734 0.18038477394981725 0.4302708453025516
0.31 0.265 2.107655364815349 0.3774280238030311 0.4278139835708503
0.31 0.27 2.0936149501819212 0.5729817377275561 0.42438796210813323
0.31 0.275 2.0797993030913022 0.7662741545808479 0.4200063018554523
0.31 0.28 2.0662629475889314 0.956542437526509 0.4146862952234448
0.31 0.28500000000000003 2.0530593054839814 1.1430356846026724 0.4084489378470916
0.31 0.29 2.040240485517893 1.3250178921888887 0.4013188457255399
0.31 0.295 2.027857077714985 1.5017708596760742 0.3933241580740045
0.31 0.3 2.0159579537267485 1.672597023876096 0.3844964262711447
0.31 0.305 2.0045900739577704 1.8368222119849014 0.3748704893401911
0.31 0.31 1.9937983022344785 1.9937983022344785 0.3644843364552424
0.31 0.315 1.9836252287481206 2.1429057817332957 0.35337895701535554
0.31 0.32 1.9741110019707429 2.2835561914005695 0.3415981788781197
0.31 0.325 1.9652931702075185 2.415194448345332 0.3291884953911315
0.31 0.33 1.9572065334107458 2.5373010365249415 0.31619888190399836
0.31 0.335 1.94988300584034 2.64939405703748 0.30268060248501616
0.31 0.34 1.9433514901128348 2.7510311299565045 0.2886870076053172
0.31 0.34500000000000003 1.9376377631359614 2.8418111402024433 0.27427332358894296
0.31 0.35000000000000003 1.932764374378975 2.9213758205605163 0.2594964346597805
0.31 0.355 1.9287505568802044 2.989411165597704 0.2444146584455256
0.31 0.36 1.9256121513430375 3.045648670898696 0.2290875158246576
0.31 0.365 1.9233615436199063 3.08986639273011 0.21357549602473316
0.31 0.37 1.9220076158309862 3.121889823950985 0.1979398178990465
0.31 0.375 1.9215557113105273 3.141592582712716 0.18224218832379355
0.31 0.38 1.922007613519155 3.148896911230457 0.1665445586692304
0.31 0.385 1.9233615390053675 3.143773982657561 0.1509088803059255
0.31 0.39 1.9256121444440026 3.1262440148519737 0.13539686011101276
0.31 0.395 1.9287505477239006 3.0963761905855827 0.12006971693934532
0.31 0.4 1.9327643630015388 3.054288384511436 0.10498794002065327
0.31 0.405 1.9376377495822934 3.0001466979663562 0.0902110502361965
0.31 0.41000000000000003 1.9433514744364255 2.9341648034448626 0.0757973652170461
0.31 0.41500000000000004 1.9498829881030573 2.8566031013314923 0.06180376919104673
0.31 0.42 1.95720651368259 2.767767692219476 0.048285488486763395
0.31 0.425 1.965293148566348 2.668009168871582 0.035295873580401205
0.31 0.43 1.9741109785019657 2.5577212325907057 0.022886188545857028
0.31 0.435 1.983625203544357 2.437339139460735 0.01110540873884569
0.31 0.44 1.9937982753951962 2.307337982589706 2.751355371310993e-08
0.31 0.445 2.0045900455888916 2.1682308171344133 -0.010386127265383405
0.31 0.45 2.015957923940233 2.020566635506162 -0.020012066191434225
0.31 0.455 2.027857046628386 1.8649282007486214 -0.0288398000826261
0.31 0.46 2.0402404532538947 1.701929746638389 -0.03683448990748697
0.31 0.465 2.0530592721699157 1.5322145535849905 -0.04396458427878039
0.31 0.47000000000000003 2.0662629133562733 1.3564524098970703 -0.05020194397241273
0.31 0.47500000000000003 2.079799268075153 1.1753369684340176 -0.05552195298009152
0.31 0.48 2.0936149145204728 0.9895830090751401 -0.059903615657460274
0.31 0.485 2.1076553286493414 0.7999236178101108 -0.06332963958431256
0.31 0.49 2.1218650993635366 0.6071072935835886 -0.06578650380987167
0.31 0.495 2.136188147191789 0.4118949943119491 -0.06726451221380444
0.31 0.5 2.1505679456098274 0.21505713373012073 -0.06775783177237735
0.31 0.505 2.164947744124735 0.017370540920664368 -0.06726451557873533
0.31 0.51 2.179270792243214 -0.1803846054756197 -0.06578651052645362
0.31 0.515 2.1934805634398478 -0.37742785626826103 -0.06332964962603829
0.31 0.52 2.2075209782414618 -0.572981571793395 -0.05990362898469967
0.31 0.525 2.2213366255471803 -0.7662739909021652 -0.05552196954024799
0.31 0.53 2.234872981310715 -0.9565422767492694 -0.05020196370013097
0.31 0.535 2.2480766237218623 -1.1430355273613875 -0.04396460709620409
0.31 0.54 2.2608954440379736 -1.3250177391041218 -0.036834515724566225
0.31 0.545 2.2732788522333474 -1.5017707113519774 -0.028839828797472794
0.31 0.55 2.285177976654945 -1.672596880898039 -0.020012097690723707
0.31 0.555 2.296545856896469 -1.836822074917152 -0.010386161424802559
0.31 0.56 2.307337629129626 -1.993798171617979 -9.17118345156176e-09
0.31 0.5650000000000001 2.317510703161157 -2.142905658083533 0.0111053696735684
0.31 0.5700000000000001 2.3270249305168633 -2.283556075205529 0.02288614725421223
0.31 0.5750000000000001 2.33584276288929 -2.4151943400635854 0.03529583022534849
0.31 0.58 2.3439294003237343 -2.537300936583823 0.04828544323940481
0.31 0.585 2.351252928557764 -2.6493939658314165 0.061803722229953464
0.31 0.59 2.357784444972227 -2.751031047845442 0.07579731672755194
0.31 0.595 2.363498172656681 -2.8418110675104384 0.09021100040966731
0.31 0.6 2.3683715621390777 -2.9213757575744497 0.10498788905373162
0.31 0.605 2.372385380378226 -2.9894111125661555 0.12006966503317434
0.31 0.61 2.375523786667816 -3.0456486280309556 0.13539680747044242
0.31 0.615 2.3777743951524455 -3.089866360195356 0.15090882713870402
0.31 0.62 2.379128323708935 -3.1218898018776176 0.16654450518518452
0.31 0.625 2.3795802290000045 -3.1415925711878483 0.18224213473400036
0.31 0.63 2.379128327561987 -3.148896910299573 0.19793976441500044
0.31 0.635 2.3777744028433436 -3.143773992324335 0.21357544285751134
0.31 0.64 2.375523798166207 -3.1262440350782543 0.22908746318408693
0.31 0.645 2.372385395638732 -3.0963762212915467 0.2444146065393537
0.31 0.65 2.368371581101472 -3.0542884255759017 0.259496383692858
0.31 0.655 2.3634981952461276 -3.0001467492272584 0.27427327376241295
0.31 0.66 2.357784471099576 -2.9341648646998997 0.288686959115822
0.31 0.665 2.351252958119902 -2.8566031723389176 0.3026805555239217
0.31 0.67 2.3439294332039937 -2.7677677726990577 0.31619883665663845
0.31 0.675 2.3358427989579074 -2.6680092585057027 0.32918845203607694
0.31 0.68 2.327024969631492 -2.5577213310256193 0.3415981375864732
0.31 0.685 2.3175107451674295 -2.4373392463079653 0.35337891795007625
0.31 0.6900000000000001 2.3073376738617632 -2.3073380974275755 0.36448429977050323
0.31 0.6950000000000001 2.296545904177933 -2.168230939509711 0.37487045518076967
0.31 0.7000000000000001 2.285178026299138 -2.0205667649359276 0.38449639477185277
0.31 0.705 2.2732789040443464 -1.8649283367220562 0.39332412935915523
0.31 0.71 2.260895497811304 -1.7019298886188658 0.40131881990845786
0.31 0.715 2.2480766792453055 -1.5322147010121778 0.4084489150296651
0.31 0.72 2.234873038365145 -1.3564525621891377 0.4146862754957239
0.31 0.725 2.2213366839074298 -1.1753371249899456 0.42000628529529294
0.31 0.73 2.2075210376772096 -0.9895831692770659 0.42438794878089103
0.31 0.735 2.1934806237165274 -0.7999237810257909 0.42781397352912176
0.31 0.74 2.1792708531229414 -0.6071074591688878 0.4302708385859668
0.31 0.745 2.1649478053672455 -0.4118951616133751 0.43174884782781237
0.31 0.75 2.150568006973425 -0.21505730208741408 0.43224216822761796
0.31 0.755 2.1361882084343007 -0.017370709669401324 0.4317488528752087
0.31 0.76 2.1218651602432645 0.18038443700142176 0.43027084866083976
0.31 0.765 2.1076553889260214 0.37742768873348975 0.4278139885917104
0.31 0.77 2.0936149739562206 0.5729814058592365 0.4243879687717501
0.31 0.775 2.079799326435403 0.7662738272234828 0.4200063101355278
0.31 0.78 2.0662629704107047 0.956542115972023 0.41468630508730137
0.31 0.785 2.0530593276933597 1.1430353701200993 0.40844894925580083
0.31 0.79 2.0402405070272263 1.3250175860193485 0.4013188586340769
0.31 0.795 2.0278570984393864 1.5017705630278773 0.39332417243142526
0.31 0.8 2.0159579735844275 1.6725967379199769 0.3844964420207869
0.31 0.805 2.004590092870358 1.8368219378493922 0.37487050641989855
0.31 0.81 1.9937983201273355 1.993798041001473 0.3644843547976089
0.31 0.8150000000000001 1.983625245550632 2.142905534433761 0.35337897654799216
0.31 0.8200000000000001 1.9741110176165968 2.283555959010483 0.3415981995239401
0.31 0.8250000000000001 1.965293184634968 2.415194231781832 0.32918851706865593
0.31 0.8300000000000001 1.9572065465628523 2.537300836642701 0.3161989045276761
0.31 0.835 1.9498830176651984 2.649393874625345 0.3026806259655616
0.31 0.84 1.9433515005637774 2.751030965734373 0.2886870318500633
0.31 0.845 1.9376377721717433 2.841810994818426 0.27427334850220675
0.31 0.85 1.932764381963936 2.9213756945883773 0.25949646014324046
0.31 0.855 1.92875056298441 2.9894110595345986 0.24441468439861017
0.31 0.86 1.9256121559423973 3.045648585163205 0.22908754214494248
0.31 0.865 1.9233615466962688 3.0898663276605927 0.21357552260834356
0.31 0.87 1.9220076173722105 3.121889779804241 0.19793984464106926
0.31 0.875 1.9215557113105304 3.1415925596629726 0.18224221511869013
0.31 0.88 1.9220076119779375 3.14889690936868 0.1665445854112534
0.31 0.885 1.9233615359290115 3.1437740019911 0.150908906889537
0.31 0.89 1.9256121398446493 3.126244055304526 0.13539688643129877
0.31 0.895 1.9287505416197015 3.0963762519975013 0.12006974289243187
0.31 0.9 1.932764355416584 3.054288466640357 0.10498796550411542
0.31 0.905 1.937637740546518 3.000146800488152 0.09021107514946246
0.31 0.91 1.943351463985489 2.9341649259549296 0.0757973894617952
0.31 0.915 1.9498829762782046 2.856603243346337 0.06180379267159544
0.31 0.92 1.957206500530489 2.7677678531786305 0.04828551111044471
0.31 0.925 1.965293134138904 2.6680093481398144 0.035295895257930004
0.31 0.93 1.9741109628561169 2.5577214294605257 0.022886209191681828
0.31 0.935 1.9836251867418502 2.437339353155192 0.011105428271487389
0.31 0.9400000000000001 1.9937982575023436 2.307338212265442 4.5855925501214756e-08
0.31 0.9450000000000001 2.0045900266763086 2.1682310618850003 -0.010386110185670594
0.31 0.9500000000000001 2.0159579040825575 2.0205668943656847 -0.020012050441786056
0.31 0.9550000000000001 2.0278570259039883 1.8649284726954762 -0.02883978572519935
0.31 0.96 2.0402404317445644 1.7019300305993335 -0.036834476998943516
0.31 0.965 2.0530592499605396 1.5322148484393605 -0.04396457287006439
0.31 0.97 2.0662628905345026 1.3564527144812037 -0.05020193410854948
0.31 0.975 2.079799244731054 1.175337281545862 -0.05552194470000907
0.31 0.98 2.0936148907461747 0.9895833294789838 -0.0599036089938364
0.31 0.985 2.10765530453867 0.799923944241466 -0.06332963456344551
0.31 0.99 2.121865075011646 0.6071076247541879 -0.06578650045157639
0.31 0.995 2.136188122694785 0.41189532891480546 -0.0672645105313347
0.31 1.0 2.150567921064388 0.21505747044471235 -0.06775783177237304
0.315 0.0 2.2901223003261473 0.22901223003261476 -0.07886321121226567
0.315 0.005 2.303625830035546 0.03129809858198071 -0.07836989333615821
0.315 0.01 2.3170760674841753 -0.16653955216080266 -0.07689188660805094
0.315 0.015 2.330419930731465 -0.3637199473983071 -0.07443502404506372
0.315 0.02 2.343604757647204 -0.559464906220224 -0.07100900176096822
0.315 0.025 2.356578513744907 -0.7530019127277954 -0.06662734070005796
0.315 0.03 2.369289997538146 -0.9435671648010326 -0.06130733327616006
0.315 0.035 2.381689042609426 -1.130408588476635 -0.05506997512738038
0.315 0.04 2.393726715594104 -1.3127888060402302 -0.04793988225591475
0.315 0.045 2.405355509298019 -1.4899880461192379 -0.03994519387993756
0.315 0.05 2.4165295301866774 -1.661306984291549 -0.031117461380966993
0.315 0.055 2.427204679506061 -1.8260695029994352 -0.021491523784981037
0.315 0.06 2.4373388273202536 -1.9836253598765667 -0.011105370268702786
0.315 0.065 2.4468919787790493 -2.133352753957481 9.766319114534738e-09
0.315 0.07 2.4558264319593457 -2.2746607796418323 0.011780788460146768
0.315 0.075 2.4641069266574056 -2.4069917587287613 0.024190472462987056
0.315 0.08 2.4717007835447693 -2.5298234413178973 0.03718008642319651
0.315 0.085 2.4785780331386267 -2.64267106689105 0.05069836627061258
0.315 0.09 2.484711534077674 -2.745089277440448 0.06469196153241169
0.315 0.095 2.4900770802366594 -2.8366738750932687 0.07910564588304456
0.315 0.1 2.494653496256901 -2.9170634172959247 0.09388253509730533
0.315 0.105 2.4984227211157486 -2.9859406432626514 0.10896431154637265
0.315 0.11 2.5013698794051864 -3.04303372605884 0.12429145435084045
0.315 0.115 2.503483340038271 -3.088117345377727 0.13980347428242781
0.315 0.12 2.504754762151717 -3.1210135767766753 0.1554391524873205
0.315 0.125 2.505179128023471 -3.14159259386364 0.17113678208901018
0.315 0.13 2.5047547628753684 -3.1497731806626064 0.1868344117171367
0.315 0.135 2.503483341482718 -3.1455230521359354 0.2024700900012355
0.315 0.14 2.501369881564728 -3.1288589815986505 0.21798211006448562
0.315 0.145 2.498422723981862 -3.09984673452183 0.23330925305255312
0.315 0.15 2.4946534998182757 -3.0586008089863457 0.2483910297364328
0.315 0.155 2.49007708447924 -3.005283983811264 0.2631679192357917
0.315 0.16 2.4847115389847167 -2.9401066761402337 0.2775816039206833
0.315 0.165 2.478578038690766 -2.863326111021181 0.29157519956458267
0.315 0.17 2.471700789720093 -2.7752453062565925 0.30509347984043245
0.315 0.17500000000000002 2.464106933431543 -2.676211876530726 0.31808309427371817
0.315 0.18 2.455826439305562 -2.566616661533311 0.3304927787924105
0.315 0.185 2.4468919866683527 -2.4468921834938984 0.34227355804282994
0.315 0.19 2.4373388357215084 -2.3175109402142846 0.35337893867298686
0.315 0.195 2.427204688386111 -2.1789835403356124 0.3637650928205946
0.315 0.2 2.4165295395104778 -2.031856688199408 0.37339103108161303
0.315 0.20500000000000002 2.405355519028772 -1.8767110262553859 0.3822187642766943
0.315 0.21 2.3937267256934076 -1.7141588435310473 0.3902134533771132
0.315 0.215 2.381689053037423 -1.5448416592066951 0.3973435469984927
0.315 0.22 2.3692900082536816 -1.3694276908324046 0.40358090591969886
0.315 0.225 2.356578524705691 -1.1886092171787215 0.4089009141354872
0.315 0.23 2.3436047688099806 -1.0030998461287157 0.4132825760046267
0.315 0.23500000000000001 2.3304199420521785 -0.8136316983937825 0.4167085991101006
0.315 0.24 2.3170760789181495 -0.6209525181677666 0.4191654625043738
0.315 0.245 2.3036258415376554 -0.4258227221223422 0.4206434700703938
0.315 0.25 2.290122311850998 -0.22901239838991208 0.421136788787734
0.315 0.255 2.2766187821188577 -0.03129826737767408 0.4206434717528592
0.315 0.26 2.2631685446020935 0.16653938359287263 0.41916546586266473
0.315 0.265 2.249824681241544 0.3637197797234025 0.41670860413096344
0.315 0.27 2.236639854167867 0.5594647401000796 0.41328258266824636
0.315 0.275 2.2236660978681724 0.7530017488180112 0.4089009224155654
0.315 0.28 2.210954613829684 0.943567003748486 0.4035809157835579
0.315 0.28500000000000003 2.1985555684708653 1.1304084309169267 0.3973435584072047
0.315 0.29 2.1865178951574946 1.312788652595175 0.390213466285653
0.315 0.295 2.1748891010850295 1.4899878973944147 0.38221877863411763
0.315 0.3 2.1637150797894176 1.6613068408739071 0.37339104683125784
0.315 0.305 2.153039930026284 1.8260693654549789 0.36376510990030425
0.315 0.31 2.1429057817332957 1.9836252287481206 0.35337895701535554
0.315 0.315 2.1333526297625487 2.1333526297625487 0.34227357757546867
0.315 0.32 2.124418176039166 2.274660662870556 0.33049279943823284
0.315 0.325 2.1161376807690266 2.406991649841982 0.3180831159512446
0.315 0.33 2.1085438232828495 2.529823340745342 0.3050935024641115
0.315 0.335 2.1016665730658075 2.6426709750296316 0.2915752230451293
0.315 0.34 2.095533071481664 2.745089194652704 0.2775816281654303
0.315 0.34500000000000003 2.090167524658216 2.8366738017059228 0.2631679441490561
0.315 0.35000000000000003 2.085591107956769 2.917063353598603 0.24839105521989363
0.315 0.355 2.0818218824026604 2.985940589506738 0.23330927900563872
0.315 0.36 2.0788747234066505 3.0430336824564854 0.21798213638477074
0.315 0.365 2.076761262058471 3.08811731210101 0.2024701165848463
0.315 0.37 2.0754898392242294 3.121013553956924 0.18683443845915962
0.315 0.375 2.0750654726288245 3.141592581590913 0.17113680888390667
0.315 0.38 2.0754898370532753 3.149773178985339 0.15543917922934353
0.315 0.385 2.0767612577251304 3.1455230610607465 0.13980350086603863
0.315 0.39 2.0788747169280257 3.1288590010903183 0.1242914806711259
0.315 0.395 2.081821873804319 3.0998467645034293 0.10896433749945844
0.315 0.4 2.0855910972726446 3.0586008493395527 0.0938825605807664
0.315 0.405 2.0901675119304746 3.005284034376824 0.07910567079630962
0.315 0.41000000000000003 2.095533056760536 2.9401067367185876 0.06469198577715922
0.315 0.41500000000000004 2.10166655640939 2.8633261813732536 0.05069838975115985
0.315 0.42 2.108543804756878 2.7752453861047366 0.03718010904687652
0.315 0.425 2.116137660446615 2.6762119655598164 0.02419049414051433
0.315 0.43 2.1244181540005167 2.566616759391991 0.011780809105970153
0.315 0.435 2.1333526060946393 2.4468922897959637 2.9298958814649723e-08
0.315 0.44 2.142905756529532 2.31751105454021 -0.011105351926333162
0.315 0.445 2.153039903386134 2.178983662234207 -0.02149150670527028
0.315 0.45 2.1637150518180173 2.0318568171895923 -0.0311174456313211
0.315 0.455 2.1748890718927694 1.8767111618280965 -0.039945179522512975
0.315 0.46 2.1865178648595833 1.7141589851512369 -0.04793986934737385
0.315 0.465 2.1985555371868752 1.544841806315455 -0.055069963718667264
0.315 0.47000000000000003 2.2109545816830782 1.3694278428491664 -0.06130732341229961
0.315 0.47500000000000003 2.223666064985819 1.188609373503542 -0.0666273324199784
0.315 0.48 2.2366398206795375 1.0031000061446542 -0.07100899509734715
0.315 0.485 2.249824647279402 0.8136318614693295 -0.07443501902419944
0.315 0.49 2.2631685103001713 0.6209526836593348 -0.07689188324975854
0.315 0.495 2.27661874761253 0.42582288937681434 -0.07836989165369132
